5896;ALAGAMENTO TRENSURB 41/CARRIS;LE41-1;O
5897;ALAGAMENTO TRENSURB 2/CONORTE;LE2-2;O
5898;ALAGAMENTO TRENSURB 2/CONORTE;LE2-1;O
5899;ALAGAMENTO TRENSURB 42/STS;LE42-2;O
5900;ALAGAMENTO TRENSURB 42/STS;LE42-1;O
5901;ALAGAMENTO TRENSURB 23/UNIBUS;LE23-2;O
5902;ALAGAMENTO TRENSURB 23/UNIBUS;LE23-1;O
5903;ALAGAMENTO TRENSURB 43/UNIBUS;LE43-2;O
5904;ALAGAMENTO TRENSURB 43/UNIBUS;LE43-1;O
5905;CANUDOS VIA OSCAR PEREIRA ATE TERM. AZENHA;2542-2;O
5906;CANUDOS VIA OSCAR PEREIRA ATE TERM. AZENHA;2542-1;O
5907;PASSO DAS PEDRAS ATE TRIANGULO (CONORTE);6562-1;O
5908;PASSO DAS PEDRAS ATE TRIANGULO (CONORTE);6562-2;O
5909;ALAGAMENTO TRENSURB 1/CARRIS;LE1-1;O
5910;ALAGAMENTO TRENSURB 1/CARRIS;LE1-2;O
5911;HIPICA/COSTA GAMA VIA OSCAR P. ATE TERM. AZENHA;2725-1;O
5912;HIPICA/COSTA GAMA VIA OSCAR P. ATE TERM. AZENHA;2725-2;O
5913;TRIANGULO/24 DE OUTUBRO/IPA;5202-1;O
5914;ALIMENTADORA ESCOLAR A1;A1-2;O
5915;GREVE B. VELHO/OSCAR PEREIRA;G260-2;O
5916;PROBLEMAS TRENSURB / CONORTE;LE25-1;O
5917;UNIRITTER ATE OTTO/WENCESLAU;C802-2;O
5918;ALIMENTADORA ESCOLAR A1;A1-1;O
5919;TERMINAL ANTONIO DE CARVALHO/3 PERIMETRAL;T11A-1;O
5920;OTTO/WENCESLAU ATE UNIRITTER;C801-1;O
5921;ESCOLA TECNICA RESTINGA/HOSPITAL;A15-1;O
5922;LIBERAL (RETORNO ESCOLA);1861-2;O
5923;PRADO;264-1;O
5924;TRANSVERSAL 2/ARENA;T23-1;O
5925;TRANSVERSAL 2/ARENA;T23-2;O
5926;GREVE 343;G3431-1;O
5927;GREVE 343;G3431-2;O
5928;GREVE 510;G5101-1;O
5929;GREVE 510;G5101-2;O
5930;GREVE T1;GT1-1;O
5931;GREVE T1;GT1-2;O
5932;GREVE T3;GT3-1;O
5933;GREVE T3;GT3-2;O
5934;GREVE T4;GT4-1;O
5935;GREVE T4;GT4-2;O
5936;GREVE T10;GT101-1;O
5937;GREVE T10;GT101-2;O
5938;GREVE AUXILIADORA;G510-1;O
5939;GREVE AUXILIADORA;G510-2;O
5940;GREVE TRANSVERSAL 4;GT41-1;O
5941;GREVE TRANSVERSAL 4;GT41-2;O
5942;GREVE T9 PUC;GT91-1;O
5943;GREVE T9 PUC;GT91-2;O
5944;GREVE T9;GT9-1;O
5945;GREVE T9;GT9-2;O
5946;GREVE CAMPUS/IPIRANGA;G343-1;O
5947;GREVE CAMPUS/IPIRANGA;G343-2;O
5948;GREVE T6;GT6-1;O
5949;GREVE T6;GT6-2;O
5950;GREVE CAMPUS/FARRAPOS;GT8-1;O
5951;GREVE CAMPUS/FARRAPOS;GT8-2;O
5952;PRADO;264-2;O
5953;TRONCAL BALTAZAR;TR62-1;O
5954;TRONCAL BALTAZAR;TR62-2;O
5955;TRONCAL TRI`NGULO;TR60-1;O
5956;TRONCAL TRI`NGULO;TR60-2;O
5957;FUTEBOL ARENA;F04-1;O
5958;SAO CAETANO(ALIMENTADORA)/B. DA VITORIA;A131-2;O
5959;J. CARVALHO/J. SALSO(GREVE NORTRAN);4733-1;O
5960;RUBEM BERTA (GREVE NORTRAN);6624-1;O
5961;RUBEM BERTA (GREVE NORTRAN);6624-2;O
5962;RUBEM BERTA/CAIRU VIA SERTORIO;7621-2;O
5963;FUTEBOL ZEQUINHA;F05-1;O
5964;FUTEBOL ZEQUINHA;F05-2;O
5965;ORFANOTROFIO/AZENHA;2632-1;O
5966;ORFANOTROFIO/AZENHA;2632-2;O
5967;JOAO PESSOA/ORFANOTROFIO;2633-1;O
5968;JOAO PESSOA/ORFANOTROFIO;2633-2;O
5969;QUINTA DO PORTAL/PARADA 06/ANTONIO DE CARVALHO;3952-2;O
5970;QUINTA DO PORTAL/PARADA 06/ANTONIO DE CARVALHO;3952-1;O
5971;JARDIM CARVALHO/JARDIM DO SALSO;473-1;O
5972;JARDIM CARVALHO/JARDIM DO SALSO;473-2;O
5973;FUTEBOL BEIRA-RIO/ARENA;F01-1;O
5974;ITU COINMA/PROTASIO/ AV DO FORTE;6531-1;O
5975;FUTEBOL BEIRA-RIO/ARENA (CARRIS);F02-2;O
5976;EVENTUAL SANTA MARIA;E44-2;O
5977;TRIANGULO/COINMA/AV DO FORTE;A53-1;O
5978;BELEM VELHO (S.FRANCISCO)/RINCAO/BETAO;284-2;O
5979;PROBLEMAS TRENSURB / CARRIS;LE24-1;O
5980;GREVE JUCA BATISTA;G184-1;O
5981;GREVE JUCA BATISTA;G184-2;O
5982;GREVE B. VELHO (CASCATINHA);G261-1;O
5983;GREVE B. VELHO (CASCATINHA);G261-2;O
5984;PROBLEMAS TRENSURB / UNIBUS;LE26-1;O
5985;ALIMENTADORA PARADA 6/QUINTA DO PORTAL;A952-1;O
5986;ALIM CHAC DAS PERAS QUINTA DO PORTAL;A953-1;O
5987;ESPECIAL COPA-CENTRO STS;EC01-2;O
5988;ESPECIAL COPA-CENTRO STS;EC01-1;O
5989;ESPECIAL COPA-PUC CARRIS;EC02-1;O
5990;ESPECIAL COPA-PUC CARRIS;EC02-2;O
5991;ESPECIAL COPA-CENTRO CONORTE;EC06-1;O
5992;ESPECIAL COPA-CENTRO CONORTE;EC06-2;O
5993;ESPECIAL COPA-CENTRO UNIBUS;EC07-1;O
5994;ESPECIAL COPA-CENTRO UNIBUS;EC07-2;O
5995;ESPECIAL COPA-AEROPORTO CONORTE;EC04-1;O
5996;ESPECIAL COPA-AEROPORTO CONORTE;EC04-2;O
5997;ESPECIAL COPA-AEROPORTO UNIBUS;EC05-1;O
5998;ESPECIAL COPA-AEROPORTO UNIBUS;EC05-2;O
5999;ESPECIAL COPA-JOCKEY CARRIS;EC03-1;O
6000;ESPECIAL COPA-JOCKEY CARRIS;EC03-2;O
6001;PETROPOLIS / PUC;476-2;O
6002;HOSPITAL RESTINGA;A19-2;O
6003;HOSPITAL RESTINGA;A19-1;O
6004;COSTA E SILVA/TRIANGULO (ALIMENTADORA);A33-1;O
6005;SAO BORJA/TRIANGULO (ALIMENTADORA);A24-1;O
6006;MARIO QUINTANA/ALZIRA ROSA;4972-1;O
6007;FUTEBOL BEIRA-RIO/ARENA (CARRIS);F02-1;O
6008;FUTEBOL SSP/BEIRA-RIO (CARRIS);F03-1;O
6009;FUTEBOL SSP/BEIRA-RIO (CARRIS);F03-2;O
6010;FUTEBOL SSP/BEIRA-RIO (CONORTE);F06-1;O
6011;FUTEBOL SSP/BEIRA-RIO (CONORTE);F06-2;O
6012;FUTEBOL SSP/BEIRA-RIO (UNIBUS);F07-1;O
6013;FUTEBOL SSP/BEIRA-RIO (UNIBUS);F07-2;O
6014;RESTINGA/PUC;T12A-1;O
6015;RESTINGA/PUC;T12A-2;O
6016;TRI莻NGULO/PUC;T13-1;O
6017;TRI莻NGULO/PUC;T13-2;O
6018;RESTINGA/CAIR菤;T12-2;O
6019;ALIMENTADORA JD. PROTASIO ALVES/ALZIRA ROSA;A974-1;O
6020;HERDEIROS/ PARADA 01 (POL菎CIA CIVIL);3761-2;O
6021;GREVE NORTRAN 01;GR62-2;O
6022;GREVE NORTRAN 02;G627-1;O
6023;GREVE NORTRAN 02;G627-2;O
6024;GREVE NORTRAN 03;G620-1;O
6025;GREVE NORTRAN 03;G620-2;O
65;MONTSERRAT-ANITA;50.3 - 1;L
66;MONTSERRAT-ANITA;50.3 - 2;L
67;MONSERRAT - IPA;50.31 - 1;L
68;MONSERRAT - IPA;50.31 - 2;L
69;GUERINO/LINDOIA;50.6 - 1;L
70;GUERINO/LINDOIA;50.6 - 2;L
157;GUERINO/LINDOIA/AUXILIADORA;50.61 - 1;L
134;HIGIENOPOLIS - BENJAMIN CONSTANT;50.8 - 1;L
111;HIGIENOPOLIS - BENJAMIN CONSTANT;50.8 - 2;L
136;HIGIENOPOLIS-HOSPITAL MILITAR;50.81 - 1;L
75;HIGIENOPOLIS-HOSPITAL MILITAR;50.81 - 2;L
76;SARANDI/ASSIS BRASIL;60.1 - 1;L
77;SARANDI/ASSIS BRASIL;60.1 - 2;L
78;HOSPITAL CONCEICAO-VILA IPIRANGA;60.2 - 1;L
79;HOSPITAL CONCEICAO-VILA IPIRANGA;60.2 - 2;L
80;HOSPITAL CONCEICAO-IGUATEMI;60.21 - 1;L
81;HOSPITAL CONCEICAO-IGUATEMI;60.21 - 2;L
82;PARQUE HUMAITA;60.4 - 1;L
83;PARQUE HUMAITA;60.4 - 2;L
84;JARDIM DONA LEOPOLDINA-ASSIS BRASIL;60.5 - 1;L
85;JARDIM DONA LEOPOLDINA-ASSIS BRASIL;60.5 - 2;L
123;PARQUE DOS MAIAS/ASSIS BRASIL;60.6 - 1;L
87;PARQUE DOS MAIAS/ASSIS BRASIL;60.6 - 2;L
90;MADRUGAD定O/PARTENON/PINHEIRO;M30.2 - 1;L
91;MADRUGAD定O/PARTENON/PINHEIRO;M30.2 - 2;L
113;GLORIA - A PARTIR DAS 21H;20.61 - 2;L
112;GLORIA - A PARTIR DAS 21H;20.61 - 1;L
96;PARQUE HUMAIT定 - MADRUGADAO;M60.3 - 1;L
97;PARQUE HUMAIT定 - MADRUGADAO;M60.3 - 2;L
108;SARANDI/EVENTOS FIERGS;E60.1 - 1;L
107;SARANDI/EVENTOS FIERGS;E60.1 - 2;L
109;MADRUGAD定O/SARANDI;M60.1 - 1;L
110;MADRUGAD定O/SARANDI;M60.1 - 2;L
125;MADRUGAD定O/J.D.LEOPOLDINA/A.BRASIL;M60.5 - 2;L
126;MADRUGAD定O/J.D.LEOPOLDINA/A.BRASIL;M60.5 - 1;L
118;GUARUJA/WENCESLAU ESCOBAR/DIARIO DE NOTICIAS;10.52 - 1;L
119;GUARUJA/WENCESLAU ESCOBAR/DIARIO DE NOTICIAS;10.52 - 2;L
129;SARANDI/EVENTOS SEVERO DULLIUS;E6011 - 1;L
130;SARANDI/EVENTOS SEVERO DULLIUS;E6011 - 2;L
168;BEL定M NOVO;10.7 - 2;L
167;BEL定M NOVO;10.7 - 1;L
146;JARDIM BOTANICO/JARDIM DO SALSO;03.3 - 2;L
150;AUXILIADORA/PADRE CHAGAS/ANITA;50.1 - 2;L
154;AUXILIADORA - ANITA;50.11 - 2;L
158;GUERINO/LINDOIA/AUXILIADORA;50.61 - 2;L
166;IAPI - AUXILIADORA;50.2 - 2;L
169;RESTINGA;10.6 - 1;L
170;RESTINGA;10.6 - 2;L
