4826;4826;-51.1080;-30.0041;N
4825;4825;-51.1086;-30.0041;N
4824;4824;-51.1092;-30.0048;N
4827;4827;-51.1073;-30.0066;N
4823;4823;-51.1094;-30.0053;N
4828;4828;-51.1072;-30.0066;N
214;214;-51.1707;-30.1976;N
215;215;-51.1706;-30.1976;N
637;637;-51.2477;-30.1158;N
227;227;-51.1633;-30.1929;N
636;636;-51.2478;-30.1157;N
6522;6522;-51.2081;-30.0692;N
1753;1753;-51.2076;-30.0691;N
1754;1754;-51.2075;-30.0691;N
6521;6521;-51.2080;-30.0692;N
1728;1728;-51.2097;-30.0691;N
1727;1727;-51.2099;-30.0692;N
5824;5824;-51.2123;-30.0687;N
1721;1721;-51.2122;-30.0686;N
1006;1006;-51.2299;-30.0825;N
1007;1007;-51.2297;-30.0823;N
1352;1352;-51.2280;-30.0810;N
1355;1355;-51.2252;-30.0790;N
1385;1385;-51.2243;-30.0776;N
2699;2699;-51.1836;-30.0552;N
4764;4764;-51.0977;-30.0206;N
1755;1755;-51.2075;-30.0687;N
4777;4777;-51.0953;-30.0213;N
1730;1730;-51.2092;-30.0663;N
1725;1725;-51.2108;-30.0659;N
5181;5181;-51.2113;-30.0657;N
1729;1729;-51.2095;-30.0663;N
648;648;-51.2260;-30.1434;N
647;647;-51.2259;-30.1439;N
2704;2704;-51.1822;-30.0516;N
2052;2052;-51.1861;-30.0544;N
2041;2041;-51.1891;-30.0532;N
2703;2703;-51.1825;-30.0514;N
2063;2063;-51.1844;-30.0506;N
4778;4778;-51.0946;-30.0214;N
4779;4779;-51.0920;-30.0235;N
5093;5093;-51.1033;-30.0357;N
4774;4774;-51.0974;-30.0220;N
4780;4780;-51.0925;-30.0218;N
5787;5787;-51.2087;-30.1239;N
4772;4772;-51.0976;-30.0239;N
4773;4773;-51.0960;-30.0236;N
4776;4776;-51.0940;-30.0236;N
4765;4765;-51.1004;-30.0191;N
4766;4766;-51.1003;-30.0188;N
4768;4768;-51.1002;-30.0175;N
4902;4902;-51.0998;-30.0153;N
6520;6520;-51.1000;-30.0158;N
1353;1353;-51.2273;-30.0806;N
1354;1354;-51.2253;-30.0790;N
1388;1388;-51.2230;-30.0760;N
1387;1387;-51.2234;-30.0763;N
1391;1391;-51.2210;-30.0736;N
1407;1407;-51.2209;-30.0736;N
1386;1386;-51.2245;-30.0779;N
573;573;-51.2576;-30.0208;N
600;600;-51.2736;-29.9921;N
5910;5910;-51.1099;-30.0224;N
4685;4685;-51.1101;-30.0233;N
4730;4730;-51.1098;-30.0202;N
4731;4731;-51.1096;-30.0178;N
4702;4702;-51.1084;-30.0259;N
4701;4701;-51.1085;-30.0260;N
5235;5235;-51.2227;-30.0297;N
100020;100020;-51.2223;-30.0297;S
5239;5239;-51.2227;-30.0300;N
100021;100021;-51.2227;-30.0300;S
806;806;-51.2391;-30.1045;N
4669;4669;-51.1174;-30.0237;N
5738;5738;-51.1174;-30.0245;N
5159;5159;-51.1184;-30.0321;N
5160;5160;-51.1184;-30.0336;N
5737;5737;-51.1175;-30.0249;N
6519;6519;-51.1862;-30.0851;N
1318;1318;-51.1863;-30.0851;N
1313;1313;-51.1888;-30.0851;N
580;580;-51.2526;-30.0291;N
579;579;-51.2527;-30.0291;N
581;581;-51.2531;-30.0276;N
1312;1312;-51.1890;-30.0850;N
578;578;-51.2539;-30.0259;N
583;583;-51.2564;-30.0217;N
584;584;-51.2567;-30.0217;N
574;574;-51.2582;-30.0192;N
585;585;-51.2547;-30.0243;N
576;576;-51.2589;-30.0174;N
575;575;-51.2589;-30.0175;N
616;616;-51.2594;-30.0155;N
6518;6518;-51.1556;-30.1640;N
6517;6517;-51.1555;-30.1640;N
615;615;-51.2594;-30.0155;N
4639;4639;-51.1141;-30.0334;N
4638;4638;-51.1157;-30.0332;N
4637;4637;-51.1158;-30.0333;N
5992;5992;-51.1169;-30.0332;N
1502;1502;-51.2399;-30.0338;N
4636;4636;-51.1174;-30.0331;N
3439;3439;-51.1182;-30.0332;N
3437;3437;-51.1196;-30.0331;N
3438;3438;-51.1196;-30.0331;N
3204;3204;-51.1252;-30.0759;N
3205;3205;-51.1247;-30.0755;N
1598;1598;-51.2220;-30.0436;N
2690;2690;-51.1679;-30.0666;N
5161;5161;-51.1190;-30.0360;N
1154;1154;-51.1987;-30.1429;N
1157;1157;-51.1971;-30.1422;N
1156;1156;-51.1973;-30.1422;N
6516;6516;-51.2320;-30.0639;N
6515;6515;-51.2146;-30.1317;N
611;611;-51.2634;-30.0119;N
612;612;-51.2634;-30.0120;N
608;608;-51.2646;-30.0104;N
5735;5735;-51.2652;-30.0090;N
609;609;-51.2653;-30.0090;N
588;588;-51.2659;-30.0076;N
589;589;-51.2660;-30.0072;N
5734;5734;-51.2675;-30.0046;N
591;591;-51.2686;-30.0028;N
603;603;-51.2694;-29.9986;N
607;607;-51.2644;-30.0105;N
597;597;-51.2701;-29.9970;N
604;604;-51.2695;-29.9982;N
598;598;-51.2704;-29.9965;N
602;602;-51.2711;-29.9951;N
5736;5736;-51.2721;-29.9937;N
601;601;-51.2720;-29.9939;N
6514;6514;-51.2712;-29.9952;N
6513;6513;-51.2276;-30.0431;N
6184;6184;-51.1710;-29.9706;N
4004;4004;-51.1706;-29.9705;N
5782;5782;-51.1732;-29.9746;N
4001;4001;-51.1727;-29.9736;N
3992;3992;-51.1744;-29.9774;N
3990;3990;-51.1751;-29.9790;N
3999;3999;-51.1718;-29.9755;N
3998;3998;-51.1724;-29.9768;N
3995;3995;-51.1731;-29.9786;N
3997;3997;-51.1725;-29.9750;N
3989;3989;-51.1735;-29.9795;N
3991;3991;-51.1740;-29.9785;N
3996;3996;-51.1734;-29.9771;N
3994;3994;-51.1752;-29.9768;N
3988;3988;-51.1772;-29.9787;N
3987;3987;-51.1756;-29.9772;N
3986;3986;-51.1773;-29.9787;N
4003;4003;-51.1682;-29.9750;N
4002;4002;-51.1718;-29.9747;N
6511;6511;-51.1941;-30.0405;N
6512;6512;-51.1745;-29.9750;N
5304;5304;-51.1804;-30.0510;N
2642;2642;-51.1794;-30.0664;N
3636;3636;-51.1914;-30.0032;N
3364;3364;-51.1353;-30.0315;N
5780;5780;-51.1984;-29.9856;N
3709;3709;-51.1967;-29.9804;N
3705;3705;-51.1977;-29.9837;N
1938;1938;-51.1890;-30.0737;N
6510;6510;-51.1566;-29.9996;N
6509;6509;-51.1575;-29.9974;N
6508;6508;-51.1579;-29.9976;N
6507;6507;-51.1566;-29.9969;N
6336;6336;-51.1962;-30.0067;N
3561;3561;-51.2036;-30.0044;N
3549;3549;-51.2031;-30.0094;N
3707;3707;-51.1974;-29.9824;N
6506;6506;-51.1624;-30.1169;N
6505;6505;-51.1625;-30.1165;N
2427;2427;-51.1607;-30.1173;N
2430;2430;-51.1584;-30.1190;N
2136;2136;-51.2038;-30.0486;N
6193;6193;-51.1882;-30.0524;N
2046;2046;-51.1894;-30.0518;N
2045;2045;-51.1894;-30.0519;N
2043;2043;-51.1912;-30.0512;N
2044;2044;-51.1912;-30.0511;N
2008;2008;-51.1927;-30.0506;N
2007;2007;-51.1928;-30.0507;N
2004;2004;-51.1944;-30.0502;N
2057;2057;-51.1876;-30.0526;N
2222;2222;-51.2021;-30.0223;N
2223;2223;-51.2023;-30.0188;N
5446;5446;-51.2026;-30.0172;N
3543;3543;-51.2034;-30.0141;N
617;617;-51.2607;-29.9885;N
618;618;-51.2594;-29.9880;N
619;619;-51.2521;-29.9859;N
620;620;-51.2512;-29.9856;N
3513;3513;-51.2425;-29.9865;N
3514;3514;-51.2417;-29.9868;N
3515;3515;-51.2274;-29.9914;N
3516;3516;-51.2177;-29.9945;N
3517;3517;-51.2173;-29.9946;N
2908;2908;-51.1686;-30.0408;N
1933;1933;-51.1927;-30.0663;N
2375;2375;-51.1756;-30.1469;N
3614;3614;-51.1965;-30.0025;N
3622;3622;-51.1944;-30.0028;N
3613;3613;-51.1978;-30.0023;N
3736;3736;-51.1898;-29.9781;N
3979;3979;-51.1823;-29.9795;N
3585;3585;-51.2005;-29.9954;N
6196;6196;-51.0897;-29.9904;N
3586;3586;-51.2011;-29.9925;N
3581;3581;-51.2024;-29.9964;N
3587;3587;-51.2007;-29.9915;N
3588;3588;-51.2007;-29.9912;N
3665;3665;-51.1998;-29.9889;N
3666;3666;-51.1996;-29.9884;N
3668;3668;-51.1990;-29.9867;N
3667;3667;-51.1992;-29.9871;N
3669;3669;-51.1985;-29.9849;N
6031;6031;-51.1985;-29.9847;N
6504;6504;-51.1998;-29.9891;N
6032;6032;-51.1984;-29.9849;N
6030;6030;-51.1978;-29.9827;N
6029;6029;-51.1978;-29.9825;N
6027;6027;-51.1974;-29.9814;N
6028;6028;-51.1971;-29.9806;N
6255;6255;-51.1969;-29.9799;N
3714;3714;-51.1965;-29.9786;N
3715;3715;-51.1961;-29.9773;N
6161;6161;-51.1964;-29.9785;N
6277;6277;-51.1957;-29.9760;N
3685;3685;-51.1924;-29.9856;N
6292;6292;-51.1955;-29.9758;N
3682;3682;-51.1922;-29.9857;N
3651;3651;-51.1958;-29.9993;N
6280;6280;-51.2001;-29.9983;N
3659;3659;-51.1948;-29.9995;N
3642;3642;-51.1889;-30.0007;N
3660;3660;-51.1943;-29.9982;N
6311;6311;-51.1933;-29.9985;N
6411;6411;-51.1881;-30.0735;N
5688;5688;-51.1883;-30.0736;N
5689;5689;-51.1902;-30.0740;N
1937;1937;-51.1908;-30.0740;N
1904;1904;-51.1923;-30.0744;N
1903;1903;-51.1926;-30.0744;N
1898;1898;-51.1941;-30.0746;N
1895;1895;-51.1959;-30.0749;N
1886;1886;-51.1965;-30.0751;N
1882;1882;-51.1982;-30.0754;N
1881;1881;-51.1988;-30.0756;N
5420;5420;-51.2018;-30.0181;N
2853;2853;-51.1793;-30.0444;N
6503;6503;-51.1875;-29.9798;N
6502;6502;-51.1873;-29.9799;N
1748;1748;-51.2004;-30.0758;N
1749;1749;-51.2004;-30.0758;N
754;754;-51.2404;-30.1082;N
6112;6112;-51.1695;-30.0583;N
2789;2789;-51.1660;-30.0560;N
1835;1835;-51.2002;-30.0604;N
4748;4748;-51.1028;-30.0212;N
4750;4750;-51.1028;-30.0211;N
6026;6026;-51.1700;-30.0560;N
4745;4745;-51.1026;-30.0227;N
4746;4746;-51.1025;-30.0227;N
4744;4744;-51.1030;-30.0243;N
4743;4743;-51.1029;-30.0241;N
4712;4712;-51.1046;-30.0248;N
4713;4713;-51.1043;-30.0247;N
4723;4723;-51.1066;-30.0237;N
4724;4724;-51.1065;-30.0237;N
4728;4728;-51.1066;-30.0213;N
4727;4727;-51.1067;-30.0220;N
5014;5014;-51.0893;-29.9903;N
5922;5922;-51.0896;-29.9903;N
5013;5013;-51.0913;-29.9902;N
5012;5012;-51.0912;-29.9903;N
6501;6501;-51.0935;-29.9902;N
4282;4282;-51.1132;-30.2213;N
1296;1296;-51.1948;-30.0827;N
1887;1887;-51.1954;-30.0807;N
5424;5424;-51.1952;-30.0804;N
1888;1888;-51.1943;-30.0795;N
1889;1889;-51.1943;-30.0795;N
3980;3980;-51.1833;-29.9771;N
3748;3748;-51.1859;-29.9774;N
210;210;-51.1730;-30.2079;N
211;211;-51.1729;-30.2082;N
205;205;-51.1741;-30.2097;N
206;206;-51.1739;-30.2097;N
5897;5897;-51.1768;-30.2104;N
188;188;-51.1767;-30.2105;N
184;184;-51.1777;-30.2111;N
181;181;-51.1788;-30.2115;N
6380;6380;-51.2412;-30.0733;N
6381;6381;-51.2405;-30.0732;N
6383;6383;-51.2378;-30.0689;N
6382;6382;-51.2375;-30.0687;N
6384;6384;-51.2367;-30.0678;N
6385;6385;-51.2361;-30.0674;N
6368;6368;-51.2316;-30.0630;N
6369;6369;-51.2314;-30.0628;N
6413;6413;-51.2280;-30.0500;N
6414;6414;-51.2286;-30.0537;N
1535;1535;-51.2296;-30.0488;N
6500;6500;-51.2293;-30.0464;N
5415;5415;-51.2292;-30.0455;N
1554;1554;-51.2287;-30.0412;N
6499;6499;-51.1136;-30.2277;N
208;208;-51.1740;-30.2079;N
209;209;-51.1745;-30.2082;N
190;190;-51.1764;-30.2093;N
180;180;-51.1794;-30.2117;N
173;173;-51.1805;-30.2123;N
172;172;-51.1813;-30.2114;N
170;170;-51.1825;-30.2111;N
171;171;-51.1829;-30.2109;N
88;88;-51.1840;-30.2105;N
87;87;-51.1845;-30.2103;N
86;86;-51.1858;-30.2098;N
85;85;-51.1858;-30.2099;N
231;231;-51.1597;-30.1889;N
235;235;-51.1613;-30.1872;N
232;232;-51.1597;-30.1888;N
6217;6217;-51.1612;-30.1873;N
6498;6498;-51.1618;-30.1858;N
240;240;-51.1623;-30.1837;N
237;237;-51.1624;-30.1836;N
6218;6218;-51.1617;-30.1858;N
239;239;-51.1626;-30.1831;N
238;238;-51.1627;-30.1831;N
234;234;-51.1634;-30.1819;N
233;233;-51.1635;-30.1819;N
6187;6187;-51.1642;-30.1809;N
308;308;-51.1651;-30.1800;N
5085;5085;-51.1651;-30.1800;N
5166;5166;-51.1642;-30.1810;N
265;265;-51.1677;-30.1782;N
264;264;-51.1678;-30.1783;N
5148;5148;-51.1692;-30.1780;N
263;263;-51.1694;-30.1779;N
262;262;-51.1716;-30.1771;N
261;261;-51.1715;-30.1772;N
259;259;-51.1729;-30.1779;N
6180;6180;-51.1746;-30.1786;N
260;260;-51.1728;-30.1779;N
5084;5084;-51.1744;-30.1787;N
4231;4231;-51.1285;-29.9844;N
4235;4235;-51.1245;-30.0001;N
4184;4184;-51.1241;-30.0021;N
4067;4067;-51.1397;-30.0003;N
4066;4066;-51.1386;-30.0037;N
4068;4068;-51.1382;-30.0065;N
4051;4051;-51.1384;-30.0094;N
4274;4274;-51.1298;-29.9827;N
6418;6418;-51.1299;-29.9828;N
3167;3167;-51.1431;-30.0578;N
3168;3168;-51.1432;-30.0577;N
3166;3166;-51.1444;-30.0581;N
3161;3161;-51.1468;-30.0592;N
3162;3162;-51.1468;-30.0592;N
6497;6497;-51.1577;-30.0043;N
3912;3912;-51.1573;-30.0042;N
4984;4984;-51.0954;-29.9925;N
4842;4842;-51.1138;-29.9964;N
6124;6124;-51.1594;-30.0108;N
4983;4983;-51.0952;-29.9928;N
1914;1914;-51.1975;-30.0658;N
1974;1974;-51.1990;-30.0653;N
1975;1975;-51.1990;-30.0652;N
1827;1827;-51.2004;-30.0649;N
1826;1826;-51.2004;-30.0648;N
1825;1825;-51.2019;-30.0647;N
1824;1824;-51.2020;-30.0646;N
721;721;-51.2245;-30.1176;N
1956;1956;-51.1918;-30.0655;N
2009;2009;-51.1910;-30.0646;N
2012;2012;-51.1899;-30.0634;N
2772;2772;-51.1517;-30.0681;N
2771;2771;-51.1518;-30.0682;N
6102;6102;-51.1924;-30.0572;N
2783;2783;-51.1629;-30.0602;N
5923;5923;-51.1542;-30.0641;N
2812;2812;-51.1546;-30.0640;N
2798;2798;-51.1578;-30.0627;N
6439;6439;-51.1601;-30.0617;N
2799;2799;-51.1555;-30.0653;N
2766;2766;-51.1542;-30.0720;N
5690;5690;-51.1883;-30.0751;N
2658;2658;-51.1694;-30.0774;N
1816;1816;-51.2059;-30.0613;N
1821;1821;-51.2047;-30.0574;N
1840;1840;-51.2043;-30.0560;N
4112;4112;-51.1375;-29.9950;N
1850;1850;-51.2035;-30.0535;N
4223;4223;-51.1335;-29.9844;N
6496;6496;-51.1468;-30.1498;N
1819;1819;-51.2051;-30.0589;N
1808;1808;-51.2056;-30.0622;N
1818;1818;-51.2059;-30.0585;N
4990;4990;-51.0972;-29.9908;N
4991;4991;-51.0963;-29.9908;N
4985;4985;-51.1009;-29.9909;N
4986;4986;-51.0988;-29.9908;N
5200;5200;-51.1008;-29.9909;N
5924;5924;-51.2327;-30.0823;N
4987;4987;-51.0993;-29.9908;N
4897;4897;-51.1023;-29.9910;N
4895;4895;-51.1036;-29.9912;N
4894;4894;-51.1043;-29.9912;N
4890;4890;-51.1062;-29.9914;N
4896;4896;-51.1020;-29.9910;N
4893;4893;-51.1054;-29.9914;N
4879;4879;-51.1081;-29.9919;N
6133;6133;-51.1782;-30.0470;N
2849;2849;-51.1781;-30.0469;N
2844;2844;-51.1786;-30.0480;N
6134;6134;-51.1786;-30.0479;N
5305;5305;-51.1810;-30.0517;N
2702;2702;-51.1821;-30.0538;N
2701;2701;-51.1820;-30.0538;N
2599;2599;-51.1821;-30.0539;N
5771;5771;-51.1833;-30.0564;N
2053;2053;-51.1840;-30.0575;N
2028;2028;-51.1842;-30.0584;N
6044;6044;-51.1844;-30.0587;N
5714;5714;-51.1844;-30.0588;N
3884;3884;-51.1595;-30.0042;N
3913;3913;-51.1589;-30.0040;N
3883;3883;-51.1603;-30.0052;N
3182;3182;-51.1467;-30.0557;N
3881;3881;-51.1608;-30.0065;N
3183;3183;-51.1466;-30.0556;N
4119;4119;-51.1356;-29.9928;N
4120;4120;-51.1357;-29.9925;N
4232;4232;-51.1260;-29.9986;N
6228;6228;-51.1554;-30.0218;N
6495;6495;-51.1254;-29.9979;N
2443;2443;-51.1726;-30.1046;N
6494;6494;-51.1431;-30.1019;N
4262;4262;-51.1210;-29.9866;N
6491;6491;-51.2326;-30.0820;N
1402;1402;-51.2206;-30.0762;N
1401;1401;-51.2204;-30.0762;N
5178;5178;-51.2467;-30.0961;N
5177;5177;-51.2478;-30.0968;N
830;830;-51.2450;-30.0950;N
829;829;-51.2449;-30.0949;N
840;840;-51.2435;-30.0940;N
844;844;-51.2420;-30.0910;N
842;842;-51.2421;-30.0910;N
850;850;-51.2416;-30.0892;N
849;849;-51.2415;-30.0888;N
871;871;-51.2409;-30.0866;N
875;875;-51.2406;-30.0852;N
874;874;-51.2406;-30.0851;N
985;985;-51.2311;-30.0934;N
863;863;-51.2401;-30.0923;N
867;867;-51.2366;-30.0923;N
864;864;-51.2394;-30.0926;N
868;868;-51.2334;-30.0928;N
869;869;-51.2340;-30.0925;N
866;866;-51.2367;-30.0923;N
843;843;-51.2414;-30.0919;N
986;986;-51.2310;-30.0935;N
984;984;-51.2289;-30.0942;N
999;999;-51.2287;-30.0941;N
996;996;-51.2265;-30.0948;N
5417;5417;-51.1216;-30.0708;N
1976;1976;-51.1999;-30.0591;N
1977;1977;-51.1998;-30.0590;N
1834;1834;-51.2004;-30.0605;N
1829;1829;-51.2014;-30.0630;N
1828;1828;-51.2016;-30.0632;N
1807;1807;-51.2059;-30.0620;N
4073;4073;-51.1360;-30.0065;N
4136;4136;-51.1342;-30.0067;N
1681;1681;-51.2149;-30.0749;N
1679;1679;-51.2148;-30.0750;N
6490;6490;-51.2382;-30.1065;N
790;790;-51.2379;-30.1071;N
2353;2353;-51.1898;-30.0223;N
6489;6489;-51.2263;-30.1381;N
1555;1555;-51.2287;-30.0413;N
6415;6415;-51.2293;-30.0566;N
1449;1449;-51.2305;-30.0545;N
890;890;-51.2338;-30.0856;N
889;889;-51.2339;-30.0857;N
886;886;-51.2341;-30.0869;N
3187;3187;-51.1440;-30.0561;N
885;885;-51.2342;-30.0869;N
2762;2762;-51.1562;-30.0663;N
1926;1926;-51.1943;-30.0660;N
2765;2765;-51.1558;-30.0670;N
3150;3150;-51.1349;-30.0749;N
3149;3149;-51.1349;-30.0750;N
3152;3152;-51.1397;-30.0719;N
3151;3151;-51.1398;-30.0719;N
3148;3148;-51.1436;-30.0690;N
3147;3147;-51.1437;-30.0690;N
3146;3146;-51.1471;-30.0678;N
3142;3142;-51.1505;-30.0667;N
3143;3143;-51.1504;-30.0663;N
3145;3145;-51.1472;-30.0679;N
2811;2811;-51.1545;-30.0652;N
2810;2810;-51.1546;-30.0652;N
2781;2781;-51.1593;-30.0636;N
2782;2782;-51.1599;-30.0634;N
2775;2775;-51.1639;-30.0621;N
2774;2774;-51.1647;-30.0621;N
2720;2720;-51.1681;-30.0616;N
2718;2718;-51.1690;-30.0616;N
2711;2711;-51.1733;-30.0617;N
2707;2707;-51.1746;-30.0620;N
1333;1333;-51.2376;-30.0792;N
1334;1334;-51.2373;-30.0794;N
1338;1338;-51.2338;-30.0813;N
1336;1336;-51.2364;-30.0798;N
1335;1335;-51.2362;-30.0800;N
1331;1331;-51.2395;-30.0780;N
688;688;-51.2238;-30.1335;N
690;690;-51.2235;-30.1320;N
691;691;-51.2234;-30.1321;N
704;704;-51.2233;-30.1305;N
703;703;-51.2234;-30.1302;N
5925;5925;-51.2417;-30.0774;N
706;706;-51.2233;-30.1284;N
705;705;-51.2235;-30.1286;N
6488;6488;-51.1025;-30.0354;N
6487;6487;-51.1025;-30.0355;N
707;707;-51.2229;-30.1272;N
708;708;-51.2228;-30.1272;N
5580;5580;-51.2243;-30.1237;N
5250;5250;-51.2252;-30.1215;N
709;709;-51.2241;-30.1237;N
698;698;-51.2251;-30.1216;N
884;884;-51.2350;-30.0873;N
883;883;-51.2364;-30.0869;N
873;873;-51.2386;-30.0865;N
1993;1993;-51.1979;-30.0492;N
6486;6486;-51.2405;-30.0861;N
1928;1928;-51.1923;-30.0691;N
1929;1929;-51.1923;-30.0690;N
1923;1923;-51.1939;-30.0680;N
1924;1924;-51.1956;-30.0668;N
1925;1925;-51.1954;-30.0669;N
1922;1922;-51.1940;-30.0680;N
1997;1997;-51.1947;-30.0542;N
1995;1995;-51.1958;-30.0552;N
1986;1986;-51.1969;-30.0543;N
1987;1987;-51.1962;-30.0549;N
1994;1994;-51.1960;-30.0509;N
1992;1992;-51.1971;-30.0519;N
5567;5567;-51.1149;-29.9747;N
5568;5568;-51.1148;-29.9748;N
6485;6485;-51.1983;-30.0530;N
4850;4850;-51.1181;-29.9841;N
4074;4074;-51.1362;-30.0053;N
4054;4054;-51.1366;-30.0095;N
4071;4071;-51.1364;-30.0075;N
4206;4206;-51.1280;-29.9991;N
4205;4205;-51.1282;-29.9990;N
3500;3500;-51.1210;-30.0195;N
4204;4204;-51.1298;-29.9989;N
2759;2759;-51.1559;-30.0696;N
2760;2760;-51.1558;-30.0695;N
2758;2758;-51.1560;-30.0684;N
2761;2761;-51.1560;-30.0681;N
2763;2763;-51.1560;-30.0663;N
2764;2764;-51.1559;-30.0671;N
2800;2800;-51.1554;-30.0654;N
4841;4841;-51.1161;-29.9925;N
4838;4838;-51.1174;-29.9926;N
2796;2796;-51.1591;-30.0626;N
854;854;-51.2412;-30.0834;N
1556;1556;-51.2280;-30.0415;N
4579;4579;-51.1131;-30.1081;N
5752;5752;-51.1738;-30.0563;N
6140;6140;-51.2004;-30.0047;N
6483;6483;-51.1432;-30.1019;N
6482;6482;-51.1449;-30.1023;N
6480;6480;-51.1653;-30.0576;N
6479;6479;-51.1652;-30.0574;N
5885;5885;-51.1652;-30.0573;N
6481;6481;-51.1653;-30.0579;N
2272;2272;-51.1842;-30.0473;N
5226;5226;-51.0949;-29.9877;N
6478;6478;-51.1739;-30.1633;N
6231;6231;-51.1739;-30.1588;N
5071;5071;-51.1739;-30.1567;N
387;387;-51.1442;-30.1770;N
1950;1950;-51.1917;-30.0675;N
1951;1951;-51.1916;-30.0676;N
1932;1932;-51.1924;-30.0671;N
1931;1931;-51.1931;-30.0666;N
1927;1927;-51.1941;-30.0658;N
2802;2802;-51.1575;-30.0598;N
2806;2806;-51.1570;-30.0589;N
1632;1632;-51.2188;-30.0331;N
2102;2102;-51.2136;-30.0344;N
2797;2797;-51.1588;-30.0620;N
6477;6477;-51.1016;-30.2183;N
4295;4295;-51.1051;-30.2159;N
4357;4357;-51.1097;-30.2113;N
6248;6248;-51.1133;-30.2072;N
4355;4355;-51.1158;-30.2045;N
5767;5767;-51.1822;-30.0208;N
2929;2929;-51.1824;-30.0209;N
4354;4354;-51.1158;-30.2046;N
4269;4269;-51.1336;-29.9827;N
372;372;-51.1201;-30.2022;N
373;373;-51.1201;-30.2022;N
371;371;-51.1254;-30.1996;N
365;365;-51.1269;-30.1987;N
381;381;-51.1278;-30.1972;N
380;380;-51.1281;-30.1967;N
379;379;-51.1300;-30.1943;N
378;378;-51.1300;-30.1944;N
5955;5955;-51.1315;-30.1917;N
5954;5954;-51.1314;-30.1916;N
377;377;-51.1329;-30.1902;N
376;376;-51.1335;-30.1898;N
6340;6340;-51.1352;-30.1885;N
355;355;-51.1354;-30.1883;N
353;353;-51.1367;-30.1870;N
352;352;-51.1370;-30.1868;N
354;354;-51.1378;-30.1854;N
347;347;-51.1389;-30.1844;N
351;351;-51.1401;-30.1835;N
348;348;-51.1412;-30.1826;N
350;350;-51.1419;-30.1804;N
386;386;-51.1429;-30.1784;N
389;389;-51.1457;-30.1757;N
388;388;-51.1457;-30.1758;N
390;390;-51.1492;-30.1720;N
384;384;-51.1470;-30.1743;N
382;382;-51.1490;-30.1723;N
6167;6167;-51.1509;-30.1706;N
6094;6094;-51.1508;-30.1705;N
312;312;-51.1539;-30.1679;N
311;311;-51.1545;-30.1671;N
336;336;-51.1565;-30.1628;N
337;337;-51.1568;-30.1627;N
324;324;-51.1600;-30.1607;N
325;325;-51.1599;-30.1607;N
327;327;-51.1612;-30.1584;N
326;326;-51.1613;-30.1584;N
5902;5902;-51.1651;-30.1563;N
321;321;-51.1649;-30.1564;N
307;307;-51.1675;-30.1563;N
306;306;-51.1681;-30.1563;N
305;305;-51.1699;-30.1561;N
5837;5837;-51.1725;-30.1558;N
5303;5303;-51.1701;-30.1562;N
299;299;-51.1720;-30.1560;N
6279;6279;-51.1743;-30.1557;N
287;287;-51.1764;-30.1552;N
288;288;-51.1770;-30.1553;N
279;279;-51.1825;-30.1557;N
284;284;-51.1806;-30.1554;N
153;153;-51.1875;-30.1570;N
150;150;-51.1891;-30.1581;N
149;149;-51.1892;-30.1580;N
154;154;-51.1871;-30.1566;N
280;280;-51.1820;-30.1556;N
4183;4183;-51.1243;-30.0010;N
4185;4185;-51.1242;-30.0021;N
4234;4234;-51.1244;-30.0000;N
4236;4236;-51.1246;-29.9987;N
4186;4186;-51.1243;-30.0013;N
4227;4227;-51.1268;-29.9905;N
4237;4237;-51.1246;-29.9989;N
6476;6476;-51.1282;-29.9906;N
2757;2757;-51.1555;-30.0709;N
2756;2756;-51.1556;-30.0710;N
2767;2767;-51.1535;-30.0707;N
2768;2768;-51.1535;-30.0707;N
2769;2769;-51.1531;-30.0696;N
4109;4109;-51.1359;-29.9977;N
4105;4105;-51.1379;-29.9961;N
4104;4104;-51.1377;-29.9968;N
4121;4121;-51.1359;-29.9915;N
6475;6475;-51.1346;-29.9910;N
4122;4122;-51.1358;-29.9914;N
4214;4214;-51.1344;-29.9908;N
4221;4221;-51.1335;-29.9848;N
4220;4220;-51.1334;-29.9864;N
4217;4217;-51.1332;-29.9876;N
4215;4215;-51.1331;-29.9904;N
4216;4216;-51.1333;-29.9877;N
4199;4199;-51.1340;-29.9940;N
4268;4268;-51.1337;-29.9827;N
4198;4198;-51.1341;-29.9939;N
4118;4118;-51.1348;-29.9950;N
4116;4116;-51.1351;-29.9950;N
4114;4114;-51.1363;-29.9948;N
4115;4115;-51.1363;-29.9947;N
4113;4113;-51.1375;-29.9949;N
4207;4207;-51.1266;-29.9994;N
4238;4238;-51.1254;-29.9979;N
6474;6474;-51.1299;-29.9989;N
4203;4203;-51.1304;-29.9997;N
4202;4202;-51.1303;-29.9996;N
4145;4145;-51.1305;-30.0023;N
4099;4099;-51.1379;-29.9998;N
4078;4078;-51.1378;-30.0011;N
4077;4077;-51.1377;-30.0013;N
4100;4100;-51.1378;-29.9997;N
4076;4076;-51.1374;-30.0027;N
4075;4075;-51.1375;-30.0027;N
4101;4101;-51.1377;-29.9987;N
4141;4141;-51.1311;-30.0042;N
4140;4140;-51.1313;-30.0054;N
4144;4144;-51.1318;-30.0028;N
4139;4139;-51.1320;-30.0042;N
4138;4138;-51.1322;-30.0058;N
4135;4135;-51.1342;-30.0067;N
